CustomerID,TotalOrders,TotalRevenue,AvgRevenue
C08504,44,124100.907747844,2820.47517608737
C08505,55,99809.4704580493,1814.71764469181
C08506,50,142708.94657309,2854.1789314618
C08507,56,90925.233556631,1623.66488493984
C08508,58,134937.531713561,2326.50916747519
C08509,39,70554.4239917979,1809.08779466149
C08510,62,158013.947258594,2548.61205255798
C08511,45,89963.2805007719,1999.18401112826
C08512,56,145729.627102614,2602.31476968954
C08513,61,153193.15297113,2511.36316346115
C08514,65,135954.631804334,2091.60972006667
C08515,50,136832.242029082,2736.64484058165
C08516,58,124352.557830493,2144.00961776713
C08517,47,110897.12514049,2359.51330086148
C08518,61,171134.65589427,2805.48616220114
C08519,45,92066.0483075813,2045.91218461292
C08520,61,138450.165268726,2269.67484047091
C08521,55,109597.977199329,1992.69049453326
C08522,45,84120.0091308308,1869.33353624068
C08523,46,92428.199207995,2009.30867843467
C08524,49,97275.3339727481,1985.21089740302
C08525,54,122518.378097229,2268.85885365239
C08526,57,130216.997990794,2284.5087366806
C08527,48,104447.734545756,2175.99446970325
C08528,60,96102.2548077181,1601.7042467953
C08529,44,102726.818535843,2334.70042126915
C08530,54,133829.683545867,2478.32747307161
C08531,47,88615.5132024412,1885.43645111577
C08532,40,90498.1071261606,2262.45267815401
C08533,59,125652.275997786,2129.69959318281
C08534,52,118580.736047365,2280.39877014163
C08535,55,132929.407498104,2416.89831814735
C08536,59,115559.564138274,1958.63668030973
C08537,45,107976.698324825,2399.48218499611
C08538,54,134378.880012269,2488.49777800498
C08539,51,85949.8549730008,1685.29127398041
C08540,52,100930.204469666,1940.9654705705
C08541,44,85297.571376077,1938.58116763811
C08542,49,91755.1111759677,1872.55328930546
C08543,54,99180.7750956086,1836.68102028905
C08544,64,93900.7358238841,1467.19899724819
C08545,50,136406.244019509,2728.12488039018
C08546,53,111939.351963844,2112.06324460084
C08547,51,99816.3146053241,1957.18263932008
C08548,67,131431.637510931,1961.66623150643
C08549,46,86503.0415188934,1880.50090258464
C08550,48,117287.199541526,2443.48332378179
C08551,50,119271.687134081,2385.43374268163
C08552,42,137007.172569315,3262.07553736465
C08553,55,130238.751803901,2367.97730552547
C08554,61,134397.626541084,2203.23977936204
C08555,51,151064.472900654,2962.04848824812
C08556,49,104078.156453787,2124.04400926097
C08557,42,95107.1875653591,2264.45684679427
C08558,38,72149.7220039337,1898.67689484036
C08559,48,136966.92699734,2853.47764577792
C08560,62,127854.115995364,2062.16316121554
C08561,50,99347.2544832345,1986.94508966469
C08562,52,116951.701290843,2249.07117867007
C08563,58,111033.197480095,1914.36547379473
C08564,51,110261.37031206,2161.98765317764
C08565,55,114829.843902077,2087.81534367413
C08566,54,154705.449081189,2864.91572372573
C08567,40,87086.6355383313,2177.16588845828
C08568,45,111358.340955583,2474.62979901296
C08569,39,130416.738265233,3344.01892987776
C08570,58,146744.637104882,2530.07995008417
C08571,54,154841.641195115,2867.43779990954
C08572,47,75634.8014297813,1609.25109425067
C08573,61,144074.394974525,2361.87532745122
C08574,47,133987.174550553,2850.79094788411
C08575,56,120934.310541894,2159.54125967668
C08576,45,91250.2942561044,2027.78431680232
C08577,43,96540.1046499145,2245.11871278871
C08578,46,114009.826741426,2478.47449437882
C08579,38,86757.5866669463,2283.09438597227
C08580,56,152998.520452696,2732.11643665528
C08581,53,182372.864544835,3440.99744424216
C08582,49,96732.7541849275,1974.13784050872
C08583,61,143773.230594569,2356.93820646835
C08584,51,89266.979598462,1750.33293330318
C08585,67,145542.439502514,2172.27521645543
C08586,56,125222.661740826,2236.11895965761
C08587,62,167040.456673223,2694.20091408424
C08588,53,143411.435141379,2705.876134743
C08589,42,94770.7471718894,2256.44636123546
C08590,54,141640.5545497,2622.97323240186
C08591,49,148072.386063309,3021.88542986344
C08592,54,108179.620456981,2003.32630475891
C08593,54,106126.818142814,1965.31144708915
C08594,47,123904.342088066,2636.26259761843
C08595,40,88287.1536759523,2207.17884189881
C08596,64,156363.322316714,2443.17691119865
C08597,50,134951.006872528,2699.02013745056
C08598,52,129432.337631927,2489.08341599859
C08599,58,119431.420298762,2059.16241894418
C08600,44,89686.5637520815,2038.33099436549
C08601,60,137514.329314801,2291.90548858002
C08602,49,86275.6493518683,1760.72753779323
C08603,44,98418.8425819391,2236.79187686225
C08604,45,92916.5275236943,2064.81172274876
C08605,47,146871.66036858,3124.92894401235
C08606,47,123916.493000927,2636.5211276793
C08607,55,131025.306250174,2382.27829545771
C08608,39,84703.6808985423,2171.88925380878
C08609,45,83024.7206785016,1844.99379285559
C08610,53,125790.145538058,2373.3989724162
C08611,44,131492.089151808,2988.456571632
C08612,56,153534.064945769,2741.67973117444
C08613,45,77560.7516664263,1723.57225925392
C08614,50,141688.292315383,2833.76584630766
C08615,69,138957.178201584,2013.87214784904
C08616,56,134042.215253196,2393.61098666421
C08617,41,80930.4523931491,1973.91347300364
C08618,55,112810.980286476,2051.10873248137
C08619,48,101139.342803545,2107.06964174052
C08620,42,83344.3391488705,1984.38902735406
C08621,49,128081.752495578,2613.91331623628
C08622,43,82857.7685397518,1926.92484976167
C08623,45,132096.808844137,2935.48464098081
C08624,48,114142.236805441,2377.96326678002
C08625,51,103230.428734295,2024.12605361362
C08626,52,108382.321234898,2084.27540836342
C08627,44,94233.3529436881,2141.66711235655
C08628,59,135029.445526389,2288.6346699388
C08629,45,82218.5168412916,1827.0781520287
C08630,45,119016.12754465,2644.80283432556
C08631,50,77134.1280964777,1542.68256192955
C08632,56,123384.063949042,2203.2868562329
C08633,46,107353.931671959,2333.78112330345
C08634,63,139347.486780615,2211.86486953357
C08635,52,97433.0307186653,1873.7121292051
C08636,46,93644.4663931772,2035.7492694169
C08637,65,135893.163030271,2090.66404661955
C08638,43,81671.5430464777,1899.3382103832
C08639,30,68164.7042070498,2272.15680690166
C08640,46,104825.860810598,2278.82306109995
C08641,43,85803.16651535,1995.42247710116
C08642,37,70160.4623619146,1896.22871248418
C08643,51,108648.055809679,2130.35403548391
C08644,58,138328.486637643,2384.97390754556
C08645,60,114462.368232251,1907.70613720419
C08646,58,123688.308080508,2132.55703587082
C08647,60,162929.546705894,2715.49244509824
C08648,48,126368.724527299,2632.6817609854
C08649,61,130495.504010136,2139.27055754322
C08650,60,129286.550916128,2154.77584860213
C08651,55,138050.777097155,2510.01412903918
C08652,54,105953.770583241,1962.10686265261
C08653,53,151094.495836149,2850.83954407828
C08654,53,129637.177406052,2445.98447935948
C08655,40,91681.0205692837,2292.02551423209
C08656,34,63253.020049557,1860.38294263403
C08657,49,129952.287003407,2652.08748986546
C08658,51,84253.8186694713,1652.03566018571
C08659,49,118581.397189068,2420.02851406261
C08660,43,81536.1965825228,1896.1906181982
C08661,37,85151.4476998436,2301.39047837415
C08662,41,95614.9811129286,2332.07271007143
C08663,58,131553.327007361,2268.16081047174
C08664,62,166471.019045461,2685.01643621711
C08665,46,143569.500246594,3121.07609231727
C08666,38,69349.8267911576,1824.99544187257
C08667,47,72032.8559506716,1532.61395639727
C08668,60,109851.067702169,1830.85112836949
C08669,43,91574.9104707263,2129.64908071456
C08670,46,98423.0875171117,2139.63233732852
C08671,45,130254.194278924,2894.53765064276
C08672,45,78242.3911476591,1738.71980328131
C08673,52,116942.199731429,2248.88845637364
C08674,59,147093.914451662,2493.11719409596
C08675,40,93026.6722737372,2325.66680684343
C08676,37,63801.6047363029,1724.36769557576
C08677,56,125931.525390695,2248.77723911955
C08678,47,116197.552351053,2472.28834789474
C08679,51,102679.893205088,2013.33123931544
C08680,56,163790.672707101,2924.83344119823
C08681,46,140331.173030676,3050.67767457992
C08682,56,100309.599923313,1791.24285577345
C08683,53,118399.424788512,2233.95141110399
C08684,53,100235.670524429,1891.23906649867
C08685,56,108955.724422387,1945.63793611405
C08686,51,74209.3071329134,1455.08445358654
C08687,55,126809.087813786,2305.61977843246
C08688,45,133813.791787067,2973.63981749038
C08689,45,146169.501701652,3248.2111489256
C08690,50,109134.66201155,2182.69324023101
C08691,51,97336.5305717066,1908.55942297464
C08692,46,119384.799141906,2595.32172047623
C08693,52,105939.163871194,2037.29161290758
C08694,53,96854.8291822893,1827.44960721301
C08695,57,152286.133195278,2671.68654728558
C08696,62,142351.291955956,2295.98857993478
C08697,37,48085.6140594029,1299.61119079467
C08698,51,106356.919941895,2085.42980278226
C08699,51,113333.19400181,2222.21949023156
C08700,65,154396.79775145,2375.33535002231
C08701,39,93854.0624462736,2406.51442169932
C08702,56,100607.151362172,1796.55627432451
C08703,46,97513.0150676939,2119.84815364552
C08704,38,82910.592957341,2181.85770940371
C08705,47,114546.66881821,2437.1631663449
C08706,55,111881.073027253,2034.20132776823
C08707,41,82375.6488297005,2009.16216657806
C08708,59,149045.71831484,2526.19861550576
C08709,53,138575.754310435,2614.6368737818
C08710,47,139394.835637543,2965.84756675624
C08711,55,121186.88386379,2203.39788843254
C08712,50,114378.566308734,2287.57132617467
C08713,64,141200.710906882,2206.26110792003
C08714,52,143575.924445389,2761.07547010363
C08715,43,101484.96978232,2360.11557633303
C08716,43,81779.5947846373,1901.85104150319
C08717,61,119747.911862015,1963.08052232811
C08718,48,103813.100889096,2162.7729351895
C08719,36,89564.207001961,2487.89463894336
C08720,42,128583.655420047,3061.51560523921
C08721,55,111258.831640133,2022.88784800243
C08722,50,100214.897268596,2004.29794537192
C08723,44,112835.368089907,2564.44018386152
C08724,51,134532.279464671,2637.88783264061
C08725,51,123579.408285454,2423.12565265597
C08726,44,103029.871431247,2341.58798707381
C08727,51,85215.8669105185,1670.89935118664
C08728,47,98387.6799222561,2093.3548919629
C08729,52,101800.467916314,1957.70130608297
C08730,44,81797.3115089159,1859.02980702082
C08731,51,123615.597600696,2423.83524707247
C08732,40,92613.5741206073,2315.33935301518
C08733,49,125369.425732221,2558.55970882083
C08734,55,102443.840532138,1862.61528240251
C08735,67,133988.631801191,1999.83032539091
C08736,32,83706.0476853427,2615.81399016696
C08737,52,99844.0131944147,1920.07717681567
C08738,46,89761.9618752548,1951.34699728815
C08739,48,89521.1740452692,1865.02445927644
C08740,55,106631.869499954,1938.76126363553
C08741,60,133169.397483328,2219.48995805546
C08742,58,122902.826822186,2119.01425555494
C08743,44,91120.2542398348,2070.91486908715
C08744,52,126443.431880791,2431.60445924598
C08745,64,134719.85792004,2104.99778000062
C08746,53,166912.660885279,3149.29548840149
C08747,49,127002.011798887,2591.87779181403
C08748,44,103130.533404997,2343.87575920448
C08749,60,134499.052449267,2241.65087415445
C08750,54,118939.223579949,2202.57821444349
C08751,55,119124.841418491,2165.90620760892
C08752,42,73626.197065937,1753.00469204612
C08753,52,114865.1116214,2208.94445425768
C08754,46,90627.5680199674,1970.16452217321
C08755,39,62584.7700086977,1604.73769253071
C08756,52,104171.707506616,2003.30206743492
C08757,44,98370.4480463138,2235.69200105259
C08758,66,168620.591669101,2554.85744953184
C08759,54,126731.482559489,2346.8793066572
C08760,51,109533.410106054,2147.71392364812
C08761,54,133982.981816868,2481.16632994199
C08762,60,151419.80970694,2523.66349511566
C08763,52,106478.117992109,2047.65611523287
C08764,62,146900.488576857,2369.36271898157
C08765,63,146443.259956813,2324.49618979068
C08766,56,148845.140532133,2657.94893807381
C08767,54,90694.47969386,1679.52740173815
C08768,54,140306.133267417,2598.26172717439
C08769,57,134481.456004647,2359.32378955521
C08770,51,139658.595991324,2738.40384296714
C08771,43,97852.9265951203,2275.64945570047
C08772,49,119220.134224908,2433.06396377364
C08773,38,103017.208661264,2710.97917529643
C08774,51,99898.3028577751,1958.79025211324
C08775,56,128216.576849098,2289.58172944817
C08776,53,93536.0661712247,1764.83143719292
C08777,50,93222.0264334946,1864.44052866989
C08778,49,107671.64816318,2197.38057475877
C08779,52,80301.2662180022,1544.25511957697
C08780,58,165820.390391357,2858.97224812685
C08781,44,106158.972168787,2412.70391292698
C08782,58,145542.510003177,2509.35362074443
C08783,57,112317.933169502,1970.49005560531
C08784,53,105930.946865642,1998.69711067249
C08785,52,130038.481141269,2500.74002194749
C08786,57,112180.826553409,1968.08467637559
C08787,65,128568.930522375,1977.98354649807
C08788,38,101770.378151657,2678.16784609625
C08789,55,127887.188114567,2325.22160208304
C08790,41,109109.123540044,2661.19813512302
C08791,49,96973.2066897972,1979.04503448566
C08792,55,86130.8514107249,1566.015480195
C08793,62,127968.016012349,2064.0002582637
C08794,49,113886.653995727,2324.21742848422
C08795,59,150051.68256982,2543.2488571156
C08796,45,120820.029715071,2684.8895492238
C08797,45,79817.2260798128,1773.71613510695
C08798,43,96312.26961042,2239.82022349814
C08799,53,109303.810319764,2062.33604376913
C08800,69,162894.019083934,2360.78288527441
C08801,42,89174.1111976862,2123.19312375443
C08802,45,103175.812752005,2292.79583893344
C08803,45,118552.43207823,2634.49849062733
C08804,51,118820.464944794,2329.81303813322
C08805,38,158987.639023561,4183.88523746213
C08806,55,164564.040642359,2992.07346622471
C08807,40,108289.061411423,2707.22653528557
C08808,38,94184.755490511,2478.54619711871
C08809,46,126866.017521353,2757.9569026381
C08810,56,142562.640261283,2545.7614332372
C08811,49,111125.658657664,2267.87058485028
C08812,53,100870.550200776,1903.21792831653
C08813,50,108045.962948345,2160.91925896689
C08814,61,121560.540048091,1992.7957384933
C08815,52,88320.2639453487,1698.46661433363
C08816,44,98426.4121470351,2236.96391243262
C08817,51,129584.20822337,2540.86682790921
C08818,44,92233.1415287609,2096.20776201729
C08819,55,128392.799381224,2334.41453420407
C08820,47,93779.6419159279,1995.31153012613
C08821,55,158052.771729281,2873.6867587142
C08822,52,116499.218974413,2240.3695956618
C08823,49,116927.879970792,2386.28326471004
C08824,39,75680.3009848522,1940.52053807313
C08825,40,102444.100525387,2561.10251313467
C08826,42,96025.8680643684,2286.33019200877
C08827,49,116906.064726169,2385.8380556361
C08828,50,120069.165040891,2401.38330081781
C08829,43,109272.833216205,2541.22867944663
C08830,53,99284.8671961396,1873.29938105924
C08831,48,150038.491276228,3125.80190158808
C08832,43,92092.3687156291,2141.68299338672
C08833,51,87109.2813263763,1708.02512404659
C08834,56,136724.476544414,2441.50850972168
C08835,38,91122.0635391556,2397.9490405041
C08836,55,135582.50660422,2465.13648371308
C08837,48,96296.7973729781,2006.18327860371
C08838,59,125177.720704502,2121.65628312715
C08839,60,108424.840083525,1807.08066805875
C08840,58,112288.05184317,1936.00089384776
C08841,41,73784.0095432352,1799.60998885939
C08842,46,133040.768020996,2892.19060915209
C08843,49,122400.720534981,2497.97388846899
C08844,59,153079.216401876,2594.56298986231
C08845,52,132112.447799787,2540.62399614976
C08846,68,137812.992158849,2026.66164939484
C08847,40,72139.3277851245,1803.48319462811
C08848,49,90561.8697434693,1848.20142333611
C08849,41,82128.5633702319,2003.13569195688
C08850,58,154073.5614062,2656.4407139
C08851,49,107368.289514186,2191.18958192215
C08852,60,113141.655564519,1885.69425940865
C08853,57,138927.873312932,2437.33111075319
C08854,40,112685.963372367,2817.14908430918
C08855,54,146656.50305669,2715.86116771648
C08856,46,105573.658826425,2295.07953970488
C08857,33,61544.723226813,1864.99161293373
C08858,55,144029.088221346,2618.71069493356
C08859,38,72574.9115752991,1909.86609408682
C08860,60,109250.409194038,1820.84015323397
C08861,46,82705.1890605669,1797.93889262102
C08862,56,128569.07974779,2295.87642406767
C08863,52,79708.4035096468,1532.85391364705
C08864,49,88528.8379236827,1806.71097803434
C08865,57,101120.891172447,1774.05072232364
C08866,52,148043.339874393,2846.98730527678
C08867,39,92137.931939085,2362.51107536115
C08868,48,103066.721899352,2147.22337290316
C08869,47,95207.2558362519,2025.68629438834
C08870,51,115280.69702014,2260.40582392431
C08871,49,119096.537633111,2430.54158434921
C08872,49,98348.2536517002,2007.10721738164
C08873,61,131994.96248503,2163.85184401688
C08874,49,135161.025508564,2758.38827568498
C08875,56,131112.689513478,2341.29802702639
C08876,56,114288.744797828,2040.87044281836
C08877,48,88336.5218307424,1840.34420480713
C08878,41,69175.0324942384,1687.19591449362
C08879,43,96320.2539346688,2240.00590545741
C08880,44,85710.7607036667,1947.97183417424
C08881,56,135834.103521921,2425.60899146287
C08882,46,88054.9738630814,1914.2385622409
C08883,34,76461.6805048619,2248.87295602535
C08884,40,74834.1763085213,1870.85440771303
C08885,47,108965.545169215,2318.41585466414
C08886,42,139171.794140767,3313.61414620873
C08887,46,116082.405410597,2523.53055240428
C08888,42,65814.3682538033,1567.0087679477
C08889,48,94914.0527196725,1977.37609832651
C08890,57,127777.517662401,2241.71083618247
C08891,52,96822.0505091348,1861.96250979105
C08892,42,116020.090737508,2762.38311279782
C08893,46,97300.523780055,2115.22877782728
C08894,67,173138.813798845,2584.16139998277
C08895,44,102119.575645655,2320.89944649215
C08896,53,152377.398172318,2875.04524853429
C08897,67,158462.297731281,2365.1089213624
C08898,52,107371.979687667,2064.84576322437
C08899,49,89789.2855597828,1832.43439917924
C08900,40,85791.6942911301,2144.79235727825
C08901,48,88662.6169860611,1847.13785387627
C08902,47,85887.0513059114,1827.38407033854
C08903,60,157448.747981309,2624.14579968848
C08904,46,103098.422239944,2241.27004869443
C08905,43,106530.751215437,2477.45933059156
C08906,60,107846.92964968,1797.44882749466
C08907,55,137141.346294542,2493.47902353713
C08908,51,117118.985560008,2296.45069725506
C08909,38,88128.7138884426,2319.1766812748
C08910,51,106407.741645176,2086.42630676816
C08911,52,125996.089290559,2423.00171712613
C08912,48,140674.536532807,2930.71951110015
C08913,62,153116.683391147,2469.62392566366
C08914,59,103400.650725265,1752.55340212314
C08915,46,75997.1591527634,1652.11215549486
C08916,51,114089.617487063,2237.05132327574
C08917,44,99872.9340855274,2269.83941103471
C08918,48,117534.662217077,2448.6387961891
C08919,47,107716.134134189,2291.83264115295
C08920,59,128303.026519281,2174.62756812341
C08921,40,111086.76514844,2777.169128711
C08922,61,138593.145641404,2272.01878100662
C08923,47,95920.3735579704,2040.85901187171
C08924,48,98524.9490096192,2052.60310436707
C08925,59,130022.97099475,2203.77916940254
C08926,53,153947.974475645,2904.67876369142
C08927,53,103944.36314099,1961.21439888661
C08928,58,157232.311523742,2710.90192282314
C08929,51,123889.688562763,2429.20957966202
C08930,47,109873.064217417,2337.72477058335
C08931,52,120021.021039306,2308.09655844819
C08932,47,102889.404822993,2189.13627282963
C08933,42,98220.8576146113,2338.59184796694
C08934,46,122528.916331105,2663.67209415445
C08935,47,95281.4491725253,2027.26487601118
C08936,35,81421.9183995903,2326.34052570258
C08937,43,91207.5438567541,2121.1056710873
C08938,57,133693.479177341,2345.49963469019
C08939,46,119231.956475441,2591.99905381394
C08940,71,146115.78771743,2057.96884109057
C08941,53,90478.7330068911,1707.1459057904
C08942,47,98833.9302299251,2102.84957936011
C08943,50,80371.5462120087,1607.43092424017
C08944,47,78073.5439167628,1661.13923227155
C08945,60,142585.176148478,2376.41960247464
C08946,47,112933.986688759,2402.85078061189
C08947,47,124174.556041737,2642.01183067526
C08948,54,125823.184471645,2330.05897169712
C08949,44,64254.8009185505,1460.33638451251
C08950,43,81611.0139473341,1897.93055691475
C08951,47,122027.971376499,2596.33981652125
C08952,67,127639.149993285,1905.06194019828
C08953,46,89926.3253912983,1954.92011720214
C08954,50,110181.445533738,2203.62891067476
C08955,58,144087.04629301,2484.25941884499
C08956,45,76558.1723133748,1701.292718075
C08957,45,97729.6536928448,2171.77008206322
C08958,48,136431.618261484,2842.32538044758
C08959,60,118360.973638772,1972.68289397954
C08960,61,138873.106196817,2276.60829830847
C08961,49,98618.3976936204,2012.62036109429
C08962,56,153415.294002969,2739.55882148158
C08963,51,111430.618426935,2184.91408680264
C08964,46,95504.8384162087,2076.1921394828
C08965,48,95717.2349580243,1994.10906162551
C08966,44,102008.334217006,2318.37123220469
C08967,53,114397.040662459,2158.43472948035
C08968,43,77106.0291098956,1793.16346767199
C08969,53,146838.879116243,2770.54488898572
C08970,48,105685.035884469,2201.77158092643
C08971,49,117819.233341669,2404.47414982997
C08972,53,134089.885176419,2529.99783351735
C08973,63,143644.763776443,2280.0756154991
C08974,53,127375.147316154,2403.30466634253
C08975,53,116408.031425525,2196.377951425
C08976,62,166400.549745895,2683.87983461121
C08977,41,111390.502516097,2716.84152478284
C08978,57,132573.29623026,2325.84730228527
C08979,43,124522.091497427,2895.86259296343
C08980,55,110618.753126137,2011.25005683885
C08981,54,79717.7898241,1476.25536711296
C08982,55,158414.541234831,2880.26438608784
C08983,49,106957.860929011,2182.81348834717
C08984,58,146285.615058576,2522.16577687201
C08985,47,119299.287167251,2538.28270568619
C08986,55,158650.45907349,2884.55380133619
C08987,48,107251.431300313,2234.40481875652
C08988,48,113411.915680455,2362.74824334281
C08989,42,68644.0740376958,1634.38271518323
C08990,53,101311.500049155,1911.53773677652
C08991,40,71555.5366859997,1788.88841714999
C08992,44,79322.8071911785,1802.79107252678
C08993,45,97760.2152787249,2172.44922841611
C08994,43,94678.6573464231,2201.82924061449
C08995,51,111054.128678791,2177.53193487826
C08996,52,122999.149737003,2365.36826417314
C08997,55,132527.223820042,2409.58588763713
C08998,63,124015.460509312,1968.49937316368
C08999,60,105300.850394957,1755.01417324928
C09000,42,108479.369617782,2582.84213375671
C09001,58,129037.916883071,2224.79167039777
C09002,49,108538.655286891,2215.07459769166
C09003,49,118133.992430666,2410.89780470746
C09004,52,75472.1654377005,1451.38779687886
C09005,55,105590.518115392,1919.82760209803
C09006,55,122691.370431127,2230.75218965686
C09007,44,128754.813457431,2926.24576039616
C09008,49,99132.1996241142,2023.10611477784
C09009,44,101573.172452371,2308.48119209935
C09010,48,84835.3148826388,1767.40239338831
C09011,40,84519.035067387,2112.97587668468
C09012,54,126015.822279913,2333.62633851691
C09013,55,132067.893764411,2401.2344320802
C09014,32,98839.4303521403,3088.73219850438
C09015,50,117196.468664367,2343.92937328735
C09016,43,71488.1935288245,1662.51612857731
C09017,49,113459.442204377,2315.49882049748
C09018,43,60255.9353225936,1401.30082145566
C09019,47,94330.982576616,2007.04218248119
C09020,58,172014.174086316,2965.76162217787
C09021,54,140494.801326979,2601.75558012923
C09022,45,127804.370106947,2840.0971134877
C09023,59,116035.346756767,1966.70079248757
C09024,53,119442.871004068,2253.63907554845
C09025,51,134630.930130678,2639.82215942505
C09026,57,140887.290146388,2471.70684467347
C09027,47,73757.4662784273,1569.30779315803
C09028,44,73539.28791209,1671.3474525475
C09029,53,154016.141106374,2905.96492653537
C09030,51,147344.352376619,2889.10494856115
C09031,49,84374.0147925033,1721.91866923476
C09032,42,108382.150286565,2580.52738777535
C09033,50,120319.860382917,2406.39720765835
C09034,62,170122.76801458,2743.91561313839
C09035,45,66554.3434096447,1478.98540910322
C09036,53,124231.255596937,2343.98595465919
C09037,55,152499.797035258,2772.72358245924
C09038,60,149050.750484844,2484.1791747474
C09039,55,113885.915087969,2070.65300159944
C09040,41,83737.1019932923,2042.36834129981
C09041,56,157143.66270914,2806.13683409178
C09042,46,82539.8907234872,1794.34545051059
C09043,53,95117.4307489048,1794.66850469632
C09044,46,82495.1917455094,1793.37373359803
C09045,52,134076.488174486,2578.39400335549
C09046,60,104431.515596263,1740.52525993772
C09047,68,156893.45901148,2307.25675016882
C09048,61,142246.719803548,2331.91343940243
C09049,51,140225.627132409,2749.52210063546
C09050,55,141355.554567396,2570.10099213446
C09051,57,123664.268692294,2169.54857354902
C09052,47,93703.3136536564,1993.68752454588
C09053,49,93431.2214471407,1906.75962137022
C09054,61,107344.276062974,1759.74223054056
C09055,65,115707.798916879,1780.1199833366
C09056,53,73989.6300510115,1396.03075567946
C09057,62,162220.825641447,2616.46492970076
C09058,50,100005.141820282,2000.10283640564
C09059,50,71762.0473866996,1435.24094773399
C09060,51,131576.067195224,2579.92288618087
C09061,36,80374.544762739,2232.62624340942
C09062,48,97862.1118423525,2038.79399671568
C09063,50,89674.268340183,1793.48536680366
C09064,42,92332.5701373878,2198.39452708066
C09065,44,109407.199674954,2486.52726533986
C09066,47,87713.6607739419,1866.24810157323
C09067,53,88372.2307749623,1667.40058065967
C09068,45,82508.7770281245,1833.52837840277
C09069,58,124403.750096119,2144.89224303653
C09070,56,112587.82264157,2010.49683288519
C09071,50,133318.133419707,2666.36266839415
C09072,41,93656.5984737599,2284.3072798478
C09073,53,136440.485611891,2574.34878513002
C09074,45,91398.3806108799,2031.07512468622
C09075,43,93778.8029651975,2180.90239453948
C09076,50,116680.511622218,2333.61023244436
C09077,48,110260.62915809,2297.09644079354
C09078,47,108873.789113403,2316.46359815752
C09079,50,96244.262039431,1924.88524078862
C09080,56,174873.991777036,3122.74985316136
C09081,54,119283.671840572,2208.95688593652
C09082,51,115208.710132853,2258.99431633045
C09083,48,69059.9607162978,1438.74918158954
C09084,46,118789.62500102,2582.38315219608
C09085,51,122786.302872015,2407.57456611794
C09086,49,89977.4976606485,1836.27546246221
C09087,46,121849.525877852,2648.90273647505
C09088,38,65841.8489663313,1732.68023595609
C09089,42,99698.4856394843,2373.77346760677
C09090,56,140481.574610493,2508.59954661594
C09091,44,155323.978977166,3530.09043129922
C09092,56,93352.0727484831,1667.00129908006
C09093,46,87216.6312321895,1896.0137224389
C09094,39,65430.4281730525,1677.70328648853
C09095,42,96276.7886794167,2292.30449236707
C09096,57,145181.374969921,2547.04166613897
C09097,47,75315.7005011194,1602.46171278977
C09098,57,130057.865738821,2281.71694278633
C09099,54,106239.142038416,1967.39151922993
C09100,54,116665.414190018,2160.47063314849
C09101,49,92649.0504097741,1890.79694713825
C09102,47,109400.735646583,2327.67522652305
C09103,50,124131.264496883,2482.62528993766
C09104,52,115909.535181235,2229.02952271606
C09105,50,148495.792535935,2969.91585071869
C09106,51,123762.221636852,2426.71022817357
C09107,35,65832.8113368253,1880.93746676644
C09108,48,119249.670584895,2484.36813718532
C09109,54,117603.448530216,2177.84163944845
C09110,45,77777.0223588696,1728.37827464155
C09111,50,115284.508701704,2305.69017403409
C09112,59,152791.466411083,2589.68587137428
C09113,50,109882.601385367,2197.65202770735
C09114,51,90364.905187616,1771.86088603169
C09115,43,99182.0353218383,2306.55896097298
C09116,40,113511.405421926,2837.78513554816
C09117,54,147302.019313748,2727.81517247681
C09118,49,128069.420345299,2613.66163969999
C09119,44,103952.741645398,2362.56231012268
C09120,50,112408.171555421,2248.16343110843
C09121,42,107812.833528651,2566.97222687265
C09122,48,144122.583721543,3002.55382753215
C09123,49,90387.7764772458,1844.64849953563
C09124,52,137914.426257613,2652.20050495409
C09125,61,165585.855463927,2714.52222072011
C09126,56,100956.813477658,1802.80024067246
C09127,47,105102.962351179,2236.23324151444
C09128,42,84366.9665222495,2008.7372981488
C09129,40,81003.7654792027,2025.09413698007
C09130,53,127279.684455062,2401.50348028418
C09131,32,60252.1451827532,1882.87953696104
C09132,45,102023.46388882,2267.18808641822
C09133,55,156153.649054758,2839.15725554105
C09134,46,90333.4712188126,1963.77111345245
C09135,56,140740.12862806,2513.21658264392
C09136,36,61787.8786338099,1716.32996205027
C09137,53,114353.884344464,2157.6204593295
C09138,56,132785.528118614,2371.17014497524
C09139,49,83525.6477068765,1704.60505524238
C09140,63,178749.348771347,2837.29125033884
C09141,49,116245.570597727,2372.35858362708
C09142,51,122742.313848451,2406.71203624415
C09143,60,121522.280173755,2025.37133622925
C09144,51,134301.589297133,2633.36449602221
C09145,40,97769.4651898972,2444.23662974743
C09146,64,173527.745147574,2711.37101793084
C09147,50,76415.7740806821,1528.31548161364
C09148,48,108558.050461328,2261.62605127767
C09149,35,72808.725573534,2080.24930210097
C09150,42,77163.0813545027,1837.21622272626
C09151,53,125279.425685141,2363.76274877625
C09152,56,116203.738337608,2075.06675602871
C09153,46,93670.1314501105,2036.30720543718
C09154,56,122271.013334124,2183.41095239508
C09155,62,118833.053372823,1916.66215117456
C09156,50,99478.9133085379,1989.57826617076
C09157,54,122192.724608476,2262.82823349029
C09158,45,112895.940416649,2508.79867592553
C09159,50,104392.564139874,2087.85128279748
